Date, price
1587797999000,7590.3115369503
1587801600000,7567.5622914335
1587805199000,7556.1912004988
1587808799000,7567.9658555191
1587812400000,7569.9194691379
1587815999000,7543.5150593699
1587819599000,7560.6573052451
1587823200000,7602.1141767829
1587826799000,7584.7033717178
1587830400000,7533.3321862767
1587834000000,7556.8087141109
1587837599000,7547.8987462834
1587841199000,7538.7021230871
1587844799000,7548.5879517076
1587848399000,7553.6140908829
1587851998000,7532.7487432797
1587855599000,7542.3034007032
1587859199000,7547.6645767813
1587862800000,7572.2531853228
1587866400000,7572.3289713785
1587870000000,7571.6442631376
1587873599000,7577.4143454108
1587877200000,7565.0540775062
1587880799000,7544.579797771
1587884400000,7560.8352639852
1587888000000,7556.2569290572
1587891599000,7557.6354513119
1587895200000,7590.8487260842
1587898799000,7652.279002892
1587902400000,7669.0336380358
1587905999000,7654.0307371565
1587909599000,7690.4830589476
1587913200000,7653.5890667168
1587916799000,7558.8501527555
1587920400000,7576.5274127524
1587924000000,7589.064767429
1587927599000,7635.9086522846
1587931200000,7655.2238854754
1587934800000,7654.2273737101
1587938399000,7637.7179907656
1587941999000,7624.8537859232
1587945599000,7703.1086430432
1587949200000,7751.8303364946
1587952799000,7706.4624991018
1587956400000,7742.662285283
1587960000000,7739.1313645589
1587963599000,7738.1518168814
1587967199000,7702.7880180684
1587970798000,7661.8724186881
1587974399000,7711.2758413471
1587977999000,7718.9583226977
1587981600000,7711.2299180911
1587985199000,7703.7056269187
1587988800000,7728.3487789186
1587992400000,7710.912248053
1587996000000,7708.8358563148
1587999599000,7683.9741352539
1588003199000,7696.8178180848
1588006799000,7679.9646995526
1588010399000,7673.1358761111
1588013999000,7726.2364152865
1588017599000,7715.6737875544
1588021199000,7707.5522028007
1588024800000,7743.3832081676
1588028400000,7776.5075425684
1588032000000,7788.5714274022
1588035599000,7757.1049216459
1588039199000,7708.9905050381
1588042799000,7719.7777298561
1588046399000,7716.5587987362
1588049999000,7701.1690019088
1588053599000,7703.6837700943
1588057199000,7726.6367623209
1588060799000,7715.5314801983
1588064399000,7701.3362726989
1588067999000,7753.6865110618
1588071599000,7759.9232502026
1588075200000,7743.0810613101
1588078799000,7771.498415624
1588082400000,7744.5967891502
1588085999000,7704.70956399
