Date,Price
1569406499000,8431.319019744
1569407400000,8407.0913569046
1569408299000,8371.681646516
1569409200000,8408.0912755704
1569410099000,8395.7324669846
1569410999000,8359.3556440274
1569411900000,8357.6828376046
1569412799000,8327.0203022962
1569413700000,8290.1785501847
1569414599000,8315.2027068116
1569415499000,8335.6407445021
1569416399000,8316.2065571617
1569417299000,8419.1090414591
1569418199000,8428.8647643129
1569419099000,8409.2353095445
1569419999000,8378.7826606487
1569420899000,8438.625486331
1569421800000,8409.1719149961
1569422700000,8416.1384372486
1569423600000,8386.2775211676
1569424500000,8396.2088454093
1569425400000,8410.584999437
1569426299000,8381.0455631511
1569427200000,8308.8966399314
1569428100000,8279.1518576788
1569429000000,8329.3684471308
1569429900000,8300.6097282819
1569430799000,8351.5417388952
1569431700000,8386.4318823765
1569432599000,8368.9669087736
1569433500000,8354.1577860202
1569434399000,8383.3891956347
1569435299000,8377.9449016439
1569436200000,8359.8396450322
1569437099000,8355.5240529353
1569438000000,8343.2020128208
1569438899000,8327.9738621135
1569439800000,8348.8484569369
1569440699000,8328.9759148874
1569441599000,8356.202778256
1569442499000,8393.4616058551
1569443399000,8475.3180559253
1569444299000,8470.6426561043
1569445199000,8518.0965272516
1569446100000,8492.9163565202
1569447000000,8555.2048268056
1569447900000,8565.0671447098
1569448800000,8591.7549177728
1569449700000,8572.1069469796
1569450599000,8509.8018398176
1569451500000,8488.401292189
1569452399000,8438.7085524873
1569453300000,8375.6626315738
1569454200000,8408.9788487936
1569455100000,8430.656466759
1569456000000,8438.0205113153
1569456899000,8432.46327356
1569457800000,8428.6815062701
1569458699000,8423.7833014109
1569459600000,8394.0133415878
1569460499000,8404.9067340255
1569461399000,8386.4743715896
1569462300000,8394.4737203114
1569463199000,8362.9393534496
1569464100000,8370.6563236709
1569464999000,8325.606815493
1569465899000,8368.1543199702
1569466799000,8378.4994024759
1569467699000,8358.9658266787
1569468599000,8381.570227532
1569469500000,8386.9185693437
1569470399000,8363.5962477058
1569471300000,8350.8565402207
1569472199000,8371.6731899635
1569473100000,8383.8633676935
1569474000000,8373.5650660539
1569474900000,8391.305516117
1569475800000,8380.5909764667
1569476699000,8409.3546814177
1569477600000,8391.9124774641
1569478499000,8409.9339611401
1569479400000,8418.2469716876
1569480299000,8415.0943992666
1569481199000,8390.9135841854
1569482099000,8397.600526746
1569482999000,8394.8259427143
1569483900000,8371.9671541488
1569484799000,8379.2344104574
1569485699000,8399.3049999262
1569486599000,8400.1420460679
1569487499000,8395.4453976832
1569488399000,8409.5540875915
1569489299000,8414.2948592623
1569490199000,8406.411147835
1569491100000,8455.1808989367
1569492000000,8446.553894857
1569492900000,8421.7175531524
1569493799000,8414.2870301319
1569494699000,8432.2597588803
1569495599000,8447.9749493998
1569496499000,8431.2763673965
1569497399000,8422.2225052901
1569498299000,8413.0973978341
1569499199000,8401.2037575485
1569500100000,8431.4010306519
1569500999000,8422.8528535262
1569501900000,8409.9933848555
1569502799000,8423.8846154511
1569503699000,8411.9939157085
1569504599000,8362.3906905085
1569505499000,8250.1626257627
1569506399000,8261.3777582107
1569507299000,8286.8389635486
1569508199000,8283.3943655438
1569509100000,8258.3154508638
1569510000000,8169.119977301
1569510900000,8184.9841567009
1569511799000,8194.1791796836
1569512700000,8125.9804680998
1569513599000,7943.0724445373
1569514499000,7990.4216607056
1569515399000,7827.9421758756
1569516299000,7890.533516437
1569517200000,7954.8095792732
1569518099000,7949.8865928811
1569518999000,7940.9290365698
1569519899000,7887.7938189013
1569520800000,7928.6256704276
1569521700000,7943.6318019337
1569522599000,7925.1118889115
1569523500000,8057.9101280764
1569524399000,8137.3048946562
1569525299000,8080.400727534
1569526200000,8063.3305105237
1569527099000,8108.6990867582
1569528000000,8118.949228265
1569528880000,8121.8980742025
1569531599000,8089.5164526384
1569532500000,8024.5874345256
1569533399000,8038.1387378519
1569534300000,8058.3853715596
1569535199000,8079.1077679279
1569536099000,8030.105649251
1569537000000,8060.2787038921
1569537899000,8068.6317215161
1569538800000,8103.2108995944
1569539699000,8090.3001656241
1569540600000,8069.8226158847
1569541499000,8064.555269919
1569542399000,8037.0870463316
1569543299000,8050.8689998799
1569544200000,8048.3651474654
1569545100000,8054.9192872324
1569546000000,7975.9300555353
1569546899000,8003.7272207191
1569547800000,7960.058836725
1569548699000,7979.0964326583
1569549600000,8002.6066396096
1569550499000,8009.6488535114
1569551399000,7973.5010323623
1569552300000,7979.6875871665
1569553199000,8001.1065091576
1569554100000,8005.8888659454
1569554999000,8046.1692919503
1569555900000,8011.302917031
1569556799000,8000.7870287618
1569557699000,8007.8085355216
1569558600000,7992.49352937
1569559500000,7983.7919549011
1569560400000,7999.2718061602
1569582900000,8027.4030794745
1569583799000,7987.0105744674
1569584700000,7974.2311561452
1569585599000,7996.3798398437
1569586500000,7999.7914439163
1569587400000,8031.6525625158
1569588299000,7993.3354688988
1569589200000,7990.857048899
1569590099000,8005.8917889633
1569591000000,8027.0890445389
1569591899000,8016.1694869149
1569592799000,7998.7406129159
1569593700000,8058.8907691456
1569594599000,7985.5198858315
1569595500000,8004.0784540187
1569596399000,7963.995242292
1569597300000,7979.0743241788
1569598199000,7931.1035745588
1569599098000,7943.7049709956
1569599999000,7978.3131715295
1569600898000,8006.2674752356
