Date,Price
1584280799000,5334.9899577394
1584284399000,5311.6671889856
1584288000000,5324.6940445329
1584291599000,5287.9123868949
1584295199000,5298.007001743
1584298799000,5306.129915658
1584302399000,5312.0172638202
1584305999000,5182.7156298124
1584309600000,5932.8247033735
1584313200000,5355.1873735338
1584316800000,5353.681184692
1584320400000,5245.8989250996
1584323999000,5293.3724300595
1584327599000,5332.1392899144
1584331199000,5262.236664081
1584334800000,5244.658509423
1584338400000,5159.3230175826
1584341999000,5018.6485724604
1584345600000,4783.1642171481
1584349199000,4907.3037471151
1584352799000,4820.9790943545
1584356399000,4459.6474989388
1584360000000,4583.5983449289
1584363599000,4778.937052072
1584367200000,4862.4326224388
1584370800000,4950.8263837785
1584374399000,5165.9667920137
1584377999000,5020.0540148175
1584381599000,5082.8794654712
1584385200000,5132.2420783516
1584388799000,4958.3223774132
1584392400000,4907.9960489137
1584396000000,4978.7137572396
1584399600000,4944.7023359837
